Word,Specificity Score
sport,0.33790481660677923
mond,0.20800171060591488
équip,0.16881645947292823
championnat,0.14397780844863098
jeu,0.13602880036165368
remport,0.13382163111416301
pratiqu,0.12935931067901882
champion,0.12897545515771608
anné,0.12807979227467639
athlet,0.12117039289122732
franc,0.11742780155852572
sportif,0.11650015071537748
joueur,0.11502870455038369
épreuv,0.106999726563135
combat,0.10479255731564432
pouvoir,0.102777315828805
part,0.10271333990858789
arts,0.10237374741420691
coup,0.10066611046164001
utilis,0.09953053787778611
club,0.09933861011713474
olymp,0.097995115792575208
cheval,0.09749930241089251
national,0.097451320470729672
compétit,0.095164181322967598
organis,0.091837433471677304
ski,0.089566288303969496
cours,0.089246408702883903
grand,0.089022492982123974
football,0.080513695593246865
plac,0.079745984550641413
techniqu,0.071301163081981436
américain,0.070293542338561776
plus,0.07013360253801898
titr,0.068518210552536665
permettr,0.067766493489985494
final,0.067238692148194251
martial,0.066758872746565834
voir,0.065895197823634705
match,0.064231823897989551
médaill,0.062728389772887208
référent,0.062696401812778649
ball,0.062440498131910167
form,0.061576823208979031
édit,0.060265316844528051
saison,0.059833479383062486
regl,0.059449623861759761
homm,0.058074141577091655
international,0.058074141577091655
animal,0.05765829809568037
féminin,0.056970556953346317
deven,0.056714653272477829
ten,0.056026912130143783
disciplin,0.05583498436949242
jeux,0.055739020489166735
fin,0.055643056608841057
pay,0.054635435865421397
saut,0.053579833181838898
foi,0.053132001740319054
lieu,0.052636188358636364
metr,0.052380284677767876
cré,0.051932453236248032
record,0.051804501395813787
différent,0.051788507415759508
cour,0.051500615774782467
fond,0.051084772293371175
développ,0.050748898712231288
mettr,0.050349049210874283
particip,0.050285073290657165
août,0.049613326128377391
juin,0.049549350208160273
mar,0.049005554886314744
juillet,0.048733657225391976
mai,0.048573717424849172
port,0.048461759564469215
but,0.048429771604360655
appel,0.048269831803817852
févri,0.048029922103003643
médaille,0.047863922561527557
qu,0.047806006382243721
adversair,0.04751811474126668
janvi,0.047470132801103834
associ,0.047198235140181073
temp,0.047198235140181073
féder,0.046782391658769788
victoir,0.046222602356869973
gagn,0.04601468061616433
avril,0.045758776935295849
hiv,0.045630825094861605
lign,0.045614831114807325
prendr,0.044927089972473272
pied,0.044671186291604791
mondial,0.044543234451170546
marqu,0.044495252511007707
cycliste,0.044071059132738906
septembr,0.043855493308836493
derni,0.04369555350829369
présent,0.043423655847370929
box,0.04335967992715381
activ,0.042959830425796798
impos,0.042511998984276954
octobr,0.042464017044114115
général,0.042400041123896989
nombreux,0.042272089283462752
attaqu,0.042096155502865669
don,0.042080161522811389
meilleur,0.042080161522811389
sur,0.041792269881834342
import,0.041728293961617223
tir,0.041632330081291538
action,0.041520372220911574
niveau,0.041520372220911574
professionnel,0.041520372220911574
nombr,0.041504378240857294
réalis,0.041440402320640175
jour,0.041440402320640175
dir,0.041440402320640175
jou,0.041328444460260211
femm,0.040880613018740367
extern,0.04056073341765476
sports,0.038865371531901054
anglais,0.038689437751303971
advers,0.038305582230001245
footballeur,0.037841756808427114
vainqueur,0.037841756808427114
dur,0.037809768848318555
sit,0.037665823027830031
ancien,0.03737793138685299
masculin,0.037106033725930222
xv,0.037055940047634232
arriv,0.036930099945333139
rugby,0.036786154124844615
pist,0.036754166164736056
heur,0.036722178204627497
tournoi,0.036306334723216212
décembr,0.0359064852218592
naîtr,0.035762539401370683
nord,0.035474647760393635
novembr,0.035394677860122237
kilometr,0.035298713979796552
glac,0.035026816318873791
gymnast,0.035010822338819504
catégor,0.034786906618059582
rest,0.034674948757679624
compt,0.034483020997028262
programm,0.034483020997028262
vill,0.034211123336105494
group,0.033859255774911327
pass,0.033475400253608602
cyclism,0.033347448413174358
représent,0.033075550752251597
écol,0.032803653091328829
typ,0.032483773490243228
vitess,0.032467779510188942
ainsi,0.03221187582932046
arme,0.032147899909103342
cas,0.032035942048723377
histoir,0.031955972148451979
lanc,0.031844014288072015
tour,0.031844014288072015
terrain,0.031780038367854896
class,0.03174805040774633
stad,0.031556122647094967
sélect,0.031284224986172206
art,0.031268231006117926
individuel,0.03090036946486948
posit,0.030804405584543795
term,0.030740429664326677
enseign,0.030708441704218114
etc,0.03038856210313251
corp,0.030228622302589707
connaîtr,0.030100670462155466
fac,0.030036694541938344
rout,0.02989274872144982
principal,0.029844766781286981
exempl,0.029812778821178422
hockey,0.029588863100418496
obten,0.029476905240038535
origin,0.029380941359712854
sort,0.029364947379658574
suiv,0.029348953399604291
mouv,0.029332959419550012
japon,0.029316965439495732
boxe,0.028866040254497686
cyclisme,0.028731779602151186
défens,0.028517266436781718
première,0.028501272456727438
aller,0.028437296536510316
cibl,0.028165398875587552
sud,0.028117416935424713
moyen,0.02808542897531615
jeun,0.02806943499526187
suivr,0.027941483154827629
styl,0.027861513254556228
societ,0.027829525294447668
argent,0.027317717932710699
