Word,Specificity Score
sport,0.33568778431462765
monde,0.22784538318801642
équipe,0.16007366422476638
championnat,0.15489931961497583
jeu,0.14817441382582042
champion,0.13949824003566658
sportif,0.13207645281758315
remporter,0.12737250317231902
français,0.12622264881458778
joueur,0.12319121459875088
épreuve,0.11895765991801316
pouvoir,0.11195400155728655
martiaux,0.11169721019139804
combat,0.10996788948484168
club,0.10772044687654882
cheval,0.10615246366146078
compétition,0.10209312933795504
olympique,0.10186664287355345
course,0.09636127958502208
ski,0.095281113370183648
année,0.089218244938509869
football,0.087702527830591417
grand,0.086552673472860192
utiliser,0.085820947972485767
national,0.07937479475490157
technique,0.077179618253778309
plus,0.076395626646234283
américain,0.074897331574039036
titre,0.074775377323976627
permettre,0.073817165359200604
voir,0.071587144786630932
pratique,0.070472134500346104
années,0.069810097142864486
match,0.069583610678462873
athlète,0.069444234392677273
place,0.067231635855830807
médaille,0.066726396819857994
saison,0.065158413604769941
coup,0.064078247389931509
animal,0.061883070888808248
devenir,0.061795960710192249
pays,0.061395253888558633
édition,0.061325565745665833
jeux,0.060820326709693014
féminin,0.060628684316737812
homme,0.059775004566300985
lieu,0.057335919565052913
discipline,0.056482239814616086
record,0.056412551671723286
créer,0.056290597421660885
pratiquer,0.055994422814366472
athlétisme,0.055576293957009658
fédération,0.05498394474242084
mettre,0.05484456845663524
foi,0.054478705706448027
août,0.054043154813368015
juin,0.053973466670475215
cycliste,0.053607603920288002
arts,0.053520493741671997
organiser,0.053154630991484791
juillet,0.053084942848591984
mai,0.052701658062681574
boxe,0.05266681399123517
références,0.052440327526833565
but,0.052370639383940765
février,0.052335795312494361
saut,0.052283529205324759
cyclisme,0.052196419026708761
janvier,0.051795712205075145
adversaire,0.051691179990735941
mars,0.051255629097655929
temps,0.051029142633254324
international,0.05092461041891512
activité,0.050436793418665506
victoire,0.050349683240049507
différent,0.0502799950971567
fin,0.050158040847094298
avril,0.049844444204076688
hiver,0.049670223846844684
prendre,0.048938498346470259
pied,0.048398415239051043
septembre,0.047858332131631827
partie,0.04757957956006062
que,0.047283404952766214
octobre,0.046255504845097384
nombreux,0.046046440416418977
mondial,0.045994174309249375
sports,0.045872220059186973
meilleur,0.04583737598774057
forme,0.045645733594785361
sur,0.045366981023214153
niveau,0.04519276066598215
nombre,0.04512307252308935
gagner,0.045105650487366145
site,0.044844319951518143
finale,0.043868685951018914
dire,0.043851263915295709
gymnastique,0.043729309665233307
général,0.042527189200332473
action,0.041534133164110039
jour,0.041499289092663642
professionnel,0.041429600949770835
femme,0.041342490771154837
ligne,0.041325068735431632
footballeur,0.041220536521092428
vainqueur,0.041185692449646032
dernier,0.040384278806378807
xv,0.040364556481605043
rugby,0.040070682163361196
adverse,0.039861617734682789
tennis,0.039844195698959591
anglais,0.039722241448897189
tournoi,0.039356378698709976
décembre,0.039129892234308371
face,0.039129892234308371
ville,0.039060204091415564
piste,0.039025360019969167
naître,0.038955671877076367
vitesse,0.038642075234058756
réaliser,0.038607231162612353
novembre,0.038572387091165949
première,0.038363322662487549
donner,0.038067148055193137
ancien,0.03792777176940753
masculin,0.037875505662237935
catégorie,0.03785808362651473
porter,0.037439954769157915
jouer,0.036952137768908301
kilomètre,0.036708229268783497
mètre,0.03642947669721229
physique,0.036394632625765887
stade,0.036046191911301879
groupe,0.035349310482373858
partir,0.035297044375204256
école,0.035297044375204256
ainsi,0.035087979946525849
histoire,0.03489633755357064
tour,0.034652429053445837
corps,0.034547896839106633
terrain,0.034530474803383435
appeler,0.034356254446151424
programme,0.034321410374705028
équipes,0.034296416583959259
arme,0.034269144267535426
cas,0.034025235767410615
heure,0.033955547624517815
association,0.033920703553071412
art,0.033676795052946608
ball,0.033624528945777006
mouvement,0.033624528945777006
balle,0.033589684874330603
lancer,0.033502574695714604
terme,0.033485152659991399
pilote,0.033450308588545002
