Word,Specificity Score
granting,1.0
destined,1.0
checked,1.0
touched,1.0
nature,1.0
opinions,1.0
dimensions,1.0
mice,1.0
abused,1.0
salts,1.0
μg,1.0
banned,1.0
knowing,1.0
linkages,1.0
be,1.0
led,1.0
mediated,1.0
interactions,1.0
owned,1.0
travelled,1.0
selecting,1.0
doing,1.0
worked,1.0
told,1.0
separates,1.0
encapsulated,1.0
fragment,1.0
di,1.0
wider,1.0
asking,1.0
becoming,1.0
encoded,1.0
predicting,1.0
labeled,1.0
ex,1.0
fruits,1.0
equipment,1.0
freeing,1.0
sales,1.0
peanuts,1.0
sponsored,1.0
won,1.0
headed,1.0
bears,1.0
publicized,1.0
came,1.0
rebuilding,1.0
met,1.0
tales,1.0
failing,1.0
refusing,1.0
cows,1.0
bowels,1.0
epitope,1.0
images,1.0
distracted,1.0
operating,1.0
purchased,1.0
done,1.0
services,1.0
drops,1.0
masses,1.0
distributing,1.0
breaths,1.0
washed,1.0
got,1.0
classes,1.0
attested,1.0
borrowed,1.0
della,1.0
hearts,1.0
hung,1.0
ng,1.0
crashed,1.0
calories,1.0
enrollment,1.0
millions,1.0
cords,1.0
prompting,1.0
rooted,1.0
passed,1.0
grew,1.0
breastfeeding,1.0
ferment,1.0
accrued,1.0
articles,1.0
diseases,1.0
premises,1.0
withdrawn,1.0
improved,1.0
pre-change,1.0
gothic,1.0
because,1.0
employment,1.0
improving,1.0
adjusting,0.9777777777777777
speeding,0.9777777777777777
formed,0.9722222222222222
wines,0.9722222222222222
filmed,0.9722222222222222
hunted,0.9673202614379085
receiving,0.9642857142857143
ate,0.9642857142857143
gram-negative,0.9642857142857143
was,0.9642857142857143
relieved,0.9642857142857143
united,0.9642857142857143
monitored,0.9583333333333334
felt,0.9555555555555556
accredited,0.9555555555555556
ranging,0.9523809523809523
inhibiting,0.9523809523809523
an,0.9523809523809523
off,0.9523809523809523
concerning,0.9523809523809523
canceled,0.9523809523809523
retirement,0.9523809523809523
regarded,0.9523809523809523
served,0.9523809523809523
assignment,0.9523809523809523
regenerated,0.9523809523809523
coming,0.9523809523809523
relied,0.9523809523809523
sticking,0.9523809523809523
diagnostics,0.9523809523809523
removed,0.9487179487179487
titled,0.9477124183006536
obliged,0.945054945054945
vitamins,0.9444444444444444
recruitment,0.9444444444444444
boarding,0.9444444444444444
gram-positive,0.9340659340659341
substituted,0.9333333333333333
keeping,0.9333333333333333
moments,0.9333333333333333
pairing,0.9333333333333333
drove,0.9333333333333333
colours,0.9333333333333333
yielding,0.9333333333333333
fell,0.9333333333333333
contacts,0.9333333333333333
kids,0.9333333333333333
deprived,0.9333333333333333
stranded,0.9333333333333333
sessions,0.9333333333333333
instructions,0.9333333333333333
out,0.9333333333333333
divers,0.9333333333333333
agents,0.9333333333333333
capita,0.932806324110672
kinases,0.9285714285714286
proved,0.9285714285714286
beaten,0.9285714285714286
followed,0.9285714285714286
applying,0.9285714285714286
sons,0.9285714285714286
mutated,0.925
tried,0.9242424242424242
absorbed,0.9238095238095239
favors,0.9230769230769231
absorbing,0.9230769230769231
isomers,0.9230769230769231
confined,0.9230769230769231
cerebrospinal,0.9215686274509803
victims,0.9166666666666666
vaccinated,0.9166666666666666
settled,0.9166666666666666
shortlisted,0.9114064230343301
disorders,0.9111111111111111
accused,0.9111111111111111
sardines,0.9102564102564102
earning,0.91005291005291
repaired,0.9090909090909091
considering,0.9090909090909091
mounting,0.9090909090909091
patients,0.9052631578947369
parameters,0.9047619047619048
traded,0.9047619047619048
noticed,0.9047619047619048
tearing,0.9010989010989011
worst,0.9
tracks,0.9
i,0.9
pathways,0.9
turning,0.9
assigned,0.9
facing,0.9
failures,0.9
directions,0.9
awarding,0.8994708994708994
app,0.8972332015810277
struggling,0.8970588235294118
installed,0.8970588235294118
deeper,0.8954248366013072
exposing,0.8953846153846153
considered,0.8947368421052632
estimating,0.8947368421052632
chartered,0.8946236559139785
designing,0.8928571428571429
teens,0.8928571428571429
sang,0.8928571428571429
sq,0.8928571428571429
knocking,0.8928571428571429
pursued,0.8928571428571429
composed,0.8928571428571429
slower,0.8928571428571429
sparing,0.8917748917748918
dots,0.8909090909090909
scared,0.8892307692307693
movement,0.8888888888888888
numbered,0.8888888888888888
acknowledged,0.8888888888888888
hurling,0.8888888888888888
staying,0.8857142857142857
sex-cord,0.8837209302325582
co-authored,0.8833333333333333
appointed,0.8833333333333333
answering,0.8833333333333333
underlying,0.8809523809523809
employment-based,0.8805194805194805
unmade,0.879492600422833
deciding,0.8787878787878788
poorer,0.8787878787878788
placing,0.8787878787878788
sounding,0.8771929824561403
nm,0.8761904761904762
determined,0.8761904761904762
analyzing,0.875
killed,0.8744588744588745
postherpetic,0.8740122914837577
augmented,0.8727272727272727
drowned,0.8717948717948718
latest,0.8714285714285714
equalization,0.8710359408033826
frustrated,0.8695652173913043
occupying,0.8666666666666667
inserted,0.8666666666666667
germs,0.8666666666666667
broken,0.8666666666666667
aged,0.8666666666666667
abstracted,0.8666666666666667
induced,0.8666666666666667
pilosulin,0.8648648648648649
castor,0.8641114982578397
conducting,0.8636363636363636
saying,0.8630897317298798
transurethral,0.8620199146514936
watching,0.861904761904762
collected,0.8615384615384616
retinoic,0.8611111111111112
expected,0.86
books,0.8589743589743589
starred,0.8584615384615385
photosynthetic,0.8583042973286876
regulating,0.8571428571428571
hives,0.8571428571428571
slowing,0.8571428571428571
attached,0.8571428571428571
charging,0.8571428571428571
environment,0.8571428571428571
bodies,0.8571428571428571
aspirin-induced,0.8556067588325653
confirmed,0.8554621848739495
surprised,0.8545454545454545
cm,0.8545454545454545
first-run,0.8543543543543544
government-paid,0.8533653846153846
microtubule,0.8531986531986532
demos,0.8529014844804319
pre-credits,0.8526850507982583
worrying,0.8523076923076923
pleased,0.849802371541502
autism-related,0.8494623655913979
giving,0.8484848484848485
blocked,0.8484848484848485
alcohol-related,0.8484162895927602
discounted,0.8482758620689655
granted,0.8482758620689655
shingles,0.8467023172905526
stricken,0.8461538461538461
attacking,0.8461538461538461
torn,0.8455882352941176
allergen-specific,0.8455843469063987
modifiable,0.8453661034306196
clade,0.8446251129177959
quicker,0.8442028985507246
read-through,0.8439716312056738
intratubular,0.8436974789915966
included,0.8431372549019608
neoantigens,0.8420852359208524
isolating,0.841897233201581
savings,0.8413547237076648
directing,0.8412698412698413
supplement,0.8408602150537634
falling,0.8398268398268398
oncolytic,0.8393393393393394
payable,0.8392752776154295
ml,0.8380952380952381
reuptake,0.8378378378378378
post-exposure,0.8367346938775511
two-parter,0.8364968364968365
rehab,0.8356107660455486
pre-neoplastic,0.8353535353535354
proto-oncogenes,0.8346134152585766
biotinidase,0.8342857142857143
relaunch,0.8341170323928945
six-year,0.8339502908514014
non-celiac,0.833469387755102
produced,0.8333333333333334
delaying,0.8333333333333334
clearer,0.8333333333333334
retired,0.8333333333333334
missense,0.8333333333333334
dramas,0.8314310798946444
threatened,0.8308823529411765
fantastical,0.8306110102843315
self-renewal,0.8304878048780487
medley,0.8304853041695147
non-pregnant,0.8301886792452831
human-to-human,0.8299319727891157
ten-year,0.8298039215686275
populated,0.8290598290598291
viewership,0.8287373004354136
simulcast,0.8280922431865828
multimodality,0.8279370952821462
malarial,0.8259903739355794
loss-of-function,0.8252483927527762
dose-adjusted,0.8251231527093597
assured,0.825
co-creator,0.8245981830887491
sickle-cell,0.8243831640058055
fee-for-service,0.8239176858862357
detached,0.8238636363636364
listening,0.8235294117647058
hypermethylated,0.823170731707317
wet-milling,0.82281284606866
occupancy,0.8227450980392157
feature-length,0.822316234796404
ancillary,0.8222880414661237
lovesickness,0.8218487394957983
probiotic,0.8218085106382979
treatment,0.8214285714285714
repeating,0.8206896551724138
fixed,0.8205128205128205
calling,0.8203921568627451
questioning,0.82
cysteinyl,0.8199643493761141
milled,0.8195918367346938
alpha-gal,0.819482432148117
edited,0.8185483870967742
promised,0.8183908045977012
spotted,0.8181818181818182
picking,0.8181818181818182
plus,0.8181818181818182
strengthened,0.8181818181818182
provoking,0.8176638176638177
better,0.8176538908246226
singles,0.8166666666666667
exome,0.8164160401002506
somatoform,0.8163726820443238
diagnosable,0.8163265306122449
novo,0.8160676532769556
nonseminomatous,0.8154589371980676
sarcoma-associated,0.8153846153846154
satisfied,0.813655761024182
glad,0.8132505175983437
discouraging,0.8131868131868132
vaccine-derived,0.8131080389144906
re-election,0.8128964059196617
stuck,0.8128654970760234
nonpolyposis,0.8128460686600222
starting,0.8118393234672304
hypomanic,0.8117977528089888
high-deductible,0.8116700201207243
kg,0.8115942028985508
honoris,0.8114478114478114
familiarity,0.8112109994711793
merged,0.8108108108108109
off-air,0.8106219426974144
practiced,0.8106060606060606
corrected,0.8104575163398693
optimally,0.8101231190150479
changing,0.8100840336134454
encoding,0.8095238095238095
sports,0.8095238095238095
tick-borne,0.8091361374943464
resource-limited,0.8086734693877551
two-thirds,0.8084677419354839
designated,0.8079710144927537
pneumonic,0.8078266946191475
hormone-producing,0.8078231292517006
combinations,0.8076923076923077
paved,0.8076923076923077
motto,0.8076458752515091
canonicity,0.8073469387755102
reserved,0.8072009291521487
cefazolin,0.8069804336329984
accrue,0.8068283917340521
knowledgeable,0.8067796610169492
subsidized,0.8066252587991718
concordance,0.8064791133844842
frontline,0.8063680118474639
one-fifth,0.8062745098039216
protein-coding,0.806060606060606
remixes,0.8060534822215693
situated,0.8055555555555556
resigned,0.8055555555555556
performing,0.8050420168067227
co-occurring,0.8048530416951469
guarded,0.8047619047619048
leaving,0.8045977011494253
non-core,0.8040816326530612
goodbye,0.8040313549832027
excisional,0.8038847117794486
homeopathic,0.8035527690700105
wandering,0.8033333333333333
earlobe,0.8031372549019608
hypovitaminosis,0.802675585284281
immunosuppressed,0.8026509572901326
symbiote,0.8026124818577649
hanging,0.8023715415019763
secondhand,0.8022165387894288
effects,0.8021978021978022
sweetened,0.8016806722689076
infertile,0.8012072434607646
feared,0.8008534850640113
reappearance,0.8005115089514067
enraged,0.8002322880371661
peritonei,0.8001700680272109
employer-sponsored,0.800140252454418
governing,0.8
platinum-resistant,0.8
gone,0.8
resulting,0.8
customs,0.8
stockpiling,0.8
paid,0.8
educated,0.8
baccalaureate,0.7997097242380261
schizophreniform,0.7992515370221865
ample,0.7987711213517665
cutting-edge,0.7976190476190477
