Word,Specificity Score
chassie,2.0
cofondée,2.0
confondues,2.0
copilotées,2.0
gtc,2.0
historic-racing,2.0
napolitain,2.0
plomb-gel,2.0
pré-lancé,2.0
quarante-et-unième,2.0
société-mère,2.0
supplémentairese,2.0
bersaglier,1.9642857142857142
déroulente,1.9642857142857142
ex-gamme,1.9642857142857142
gracieux,1.9642857142857142
hardtops,1.9642857142857142
mondewrc,1.9642857142857142
moyenne-haute,1.9642857142857142
optima,1.9642857142857142
possèda,1.9642857142857142
quatre-vitesses,1.9642857142857142
re-circulation,1.9642857142857142
redéfinition,1.9642857142857142
surcompressé,1.9642857142857142
transveral,1.9642857142857142
tres,1.9642857142857142
trois,1.9642857142857142
スズライト,1.9642857142857142
en+it,1.9583333333333333
lesoir,1.9583333333333333
plate-gforme,1.95
ameliorata,1.9285714285714286
capitule,1.9285714285714286
classi,1.9285714285714286
iv,1.9285714285714286
optionnent,1.9285714285714286
performeur,1.9285714285714286
prévisualisation,1.9285714285714286
saabistes,1.9285714285714286
sdrivei,1.9285714285714286
semi-compétition,1.9285714285714286
suprex-turbo,1.9285714285714286
ukcar,1.9285714285714286
windstop,1.9285714285714286
京商株式会社,1.9285714285714286
chamade,1.9166666666666667
défiscaliser,1.9166666666666667
interpénétration,1.9166666666666667
invarié,1.9166666666666667
autoplace,1.8958333333333333
sdl,1.8958333333333333
aboutit,1.8928571428571428
achève,1.8928571428571428
administratrifs,1.8928571428571428
allait,1.8928571428571428
belligérant,1.8928571428571428
benzine,1.8928571428571428
catadioptrique,1.8928571428571428
designersbertone,1.8928571428571428
etruck,1.8928571428571428
franco-espagnole,1.8928571428571428
fuller,1.8928571428571428
inculquer,1.8928571428571428
interlocking,1.8928571428571428
matte,1.8928571428571428
nîmois,1.8928571428571428
pariculières,1.8928571428571428
pensant,1.8928571428571428
phagocyter,1.8928571428571428
refluer,1.8928571428571428
researchers,1.8928571428571428
sei,1.8928571428571428
semi-auto,1.8928571428571428
tarifiée,1.8928571428571428
technico,1.8928571428571428
villes-étapes,1.8928571428571428
zibar,1.8928571428571428
éteindra,1.8928571428571428
trolley-bus,1.875
ultra-exclusive,1.875
abrévié,1.8571428571428572
acteurs-clés,1.8571428571428572
adaptif,1.8571428571428572
alésage-course,1.8571428571428572
bible,1.8571428571428572
bodystyle,1.8571428571428572
co-inventeur,1.8571428571428572
e-boutiques,1.8571428571428572
exigent,1.8571428571428572
homolgue,1.8571428571428572
inadhérentes,1.8571428571428572
jaonnaise,1.8571428571428572
landaulettes,1.8571428571428572
mylord,1.8571428571428572
méditerrané,1.8571428571428572
non-agricole,1.8571428571428572
objecter,1.8571428571428572
opulence,1.8571428571428572
paître,1.8571428571428572
practice,1.8571428571428572
quattro-based,1.8571428571428572
re-fondé,1.8571428571428572
simple-corps,1.8571428571428572
six-cent-neuf,1.8571428571428572
spaceframe,1.8571428571428572
speedline,1.8571428571428572
trois-places,1.8571428571428572
tsar,1.8571428571428572
vanos,1.8571428571428572
voirie-incendie,1.8571428571428572
zaïre,1.8571428571428572
éluer,1.8571428571428572
cofondèrent,1.85
camion-toupie,1.8333333333333333
cormercialisation,1.8333333333333333
entrebâillantes,1.8333333333333333
gobelin,1.8333333333333333
outurnier,1.8333333333333333
positionitalique,1.8333333333333333
réimmatriculée,1.825
allongent,1.8214285714285714
ambulatoire,1.8214285714285714
atmospherique,1.8214285714285714
auriat,1.8214285714285714
bimodale,1.8214285714285714
claudia,1.8214285714285714
cmalimenté,1.8214285714285714
concepteur-pilote,1.8214285714285714
demi-transmissions,1.8214285714285714
developpent,1.8214285714285714
début,1.8214285714285714
défrendre,1.8214285714285714
ensablage,1.8214285714285714
entrait,1.8214285714285714
ete,1.8214285714285714
fennec,1.8214285714285714
gepanzerte,1.8214285714285714
gout,1.8214285714285714
italo-argentin,1.8214285714285714
koweïtien,1.8214285714285714
lapin-garou,1.8214285714285714
malaxer,1.8214285714285714
mi-coupé,1.8214285714285714
micassées,1.8214285714285714
mémorandum,1.8214285714285714
ove,1.8214285714285714
penne,1.8214285714285714
presentation,1.8214285714285714
quasi-inexistant,1.8214285714285714
re-désigné,1.8214285714285714
remaquiller,1.8214285714285714
revecoir,1.8214285714285714
six-roues,1.8214285714285714
supensions,1.8214285714285714
tonnes-kilomètres,1.8214285714285714
toute-option,1.8214285714285714
tridem,1.8214285714285714
trinôme,1.8214285714285714
vélopartage,1.8214285714285714
électro-magnétique,1.8214285714285714
みずほ,1.8214285714285714
inadéquation,1.8125
miles-d,1.8125
auburn,1.7916666666666667
bermude,1.7916666666666667
bricoleur,1.7916666666666667
commutable,1.7916666666666667
giardinetta,1.7916666666666667
lithium-ion-polymère,1.7916666666666667
pré-commerciaux,1.7916666666666667
scruter,1.7916666666666667
大須賀,1.7916666666666667
abscisse,1.7857142857142858
ajouteront,1.7857142857142858
alpina-archive,1.7857142857142858
ambigües,1.7857142857142858
anti-devers,1.7857142857142858
arese,1.7857142857142858
assist,1.7857142857142858
cache-moteur,1.7857142857142858
co-développé,1.7857142857142858
conciliant,1.7857142857142858
conquest,1.7857142857142858
constructeur-pilote,1.7857142857142858
daciattitude,1.7857142857142858
developpant,1.7857142857142858
découplage,1.7857142857142858
délirant,1.7857142857142858
désactivateur,1.7857142857142858
ecologie,1.7857142857142858
effets,1.7857142857142858
emocion,1.7857142857142858
etv,1.7857142857142858
excèderont,1.7857142857142858
existaient,1.7857142857142858
faiblissant,1.7857142857142858
feux-marche,1.7857142857142858
free-lance,1.7857142857142858
g-dct,1.7857142857142858
glacé,1.7857142857142858
hexadécimal,1.7857142857142858
inspired,1.7857142857142858
interactivité,1.7857142857142858
intra-agglomération,1.7857142857142858
lionne,1.7857142857142858
lourder,1.7857142857142858
lunga,1.7857142857142858
magasiner,1.7857142857142858
millionnième,1.7857142857142858
milliseconde,1.7857142857142858
minière,1.7857142857142858
mono-lame,1.7857142857142858
méga-camion,1.7857142857142858
non-attribution,1.7857142857142858
non-recevoir,1.7857142857142858
nsi,1.7857142857142858
orientali,1.7857142857142858
paramétré,1.7857142857142858
parnasse,1.7857142857142858
pphpd,1.7857142857142858
ratc,1.7857142857142858
restylisée,1.7857142857142858
rustiquer,1.7857142857142858
réglement,1.7857142857142858
samcholli-ho,1.7857142857142858
semi-allongées,1.7857142857142858
semi-ponton,1.7857142857142858
silex,1.7857142857142858
slapacivozitka,1.7857142857142858
sz-fe,1.7857142857142858
technologiemultiair,1.7857142857142858
titanium,1.7857142857142858
tranversale,1.7857142857142858
tricar,1.7857142857142858
wagons-bar,1.7857142857142858
zetec,1.7857142857142858
égaliser,1.7857142857142858
éloges,1.7857142857142858
motorsportshold,1.78125
affèrent,1.78
weber,1.7786458333333333
al-attiyah,1.7708333333333333
funira,1.7708333333333333
février-mars,1.7708333333333333
inter-urbains,1.7708333333333333
